Year,Month,Day,type,Country,home_team,away_team,home_goals,away_goals
2012,2,24,KCCF,Japan,Japan,Iceland,3,1
2012,2,27,Friendly,United Arab Emirates,India,Azerbaijan,0,3
2012,2,28,Friendly,Switzerland,Brazil,Bosnia & Herzegovina,2,1
2012,2,28,Friendly,Cyprus,Armenia,Serbia,0,2
2012,2,29,Friendly,Georgia,Georgia,Albania,2,1
2012,2,29,Friendly,Switzerland,Switzerland,Argentina,1,3
2012,2,29,Friendly,United Arab Emirates,Palestine,Azerbaijan,2,0
2012,2,29,Friendly,Greece,Greece,Belgium,1,1
2012,2,29,Friendly,Hungary,Hungary,Bulgaria,1,1
2012,2,29,Friendly,Cyprus,Armenia,Canada,3,1
2012,2,29,Friendly,Wales,Wales,Costa Rica,0,1
2012,2,29,Friendly,Ireland,Ireland,Czech Republic,1,1
2012,2,29,Friendly,United States,Salvador,Estonia,0,2
2012,2,29,Friendly,Austria,Austria,Finland,3,1
2012,2,29,Friendly,Germany,Germany,France,1,2
2012,2,29,Friendly,Montenegro,Montenegro,Iceland,2,1
2012,2,29,Friendly,Turkey,Kazakhstan,Latvia,0,0
2012,2,29,Friendly,Malta,Malta,Liechtenstein,2,1
2012,2,29,Friendly,Luxembourg,Luxembourg,Macedonia,2,1
2012,2,29,Friendly,Turkey,Belarus,Moldova,0,0
2012,2,29,Friendly,England,England,Netherlands,2,3
2012,2,29,Friendly,North. Ireland,North. Ireland,Norway,0,3
2012,2,29,Friendly,Poland,Poland,Portugal,0,0
2012,2,29,Friendly,Denmark,Denmark,Russia,0,2
2012,2,29,Friendly,Slovenia,Slovenia,Scotland,1,1
2012,2,29,Friendly,Cyprus,Cyprus,Serbia,0,0
2012,2,29,Friendly,Turkey,Turkey,Slovakia,1,2
2012,2,29,Friendly,Croatia,Croatia,Sweden,1,3
2012,2,29,Friendly,Israel,Israel,Ukraine,2,3
2012,2,29,Friendly,Italy,Italy,United States,0,1
2012,2,29,Friendly,Romania,Romania,Uruguay,1,1
2012,2,29,Friendly,Spain,Spain,Venezuela,5,0
2012,5,22,Friendly,Spain,Qatar,Albania,1,2
2012,5,22,Friendly,Austria,Latvia,Poland,0,1
2012,5,23,KCCF,Japan,Japan,Azerbaijan,2,0
2012,5,23,Friendly,Venezuela,Venezuela,Moldova,4,0
2012,5,24,Friendly,Austria,Georgia,Turkey,1,3
2012,5,25,Friendly,Croatia,Croatia,Estonia,3,1
2012,5,25,Friendly,Belgium,Belgium,Montenegro,2,2
2012,5,25,Friendly,Russia,Russia,Uruguay,1,1
2012,5,26,Friendly,Ireland,Ireland,Bosnia & Herzegovina,1,0
2012,5,26,Friendly,Netherlands,Netherlands,Bulgaria,1,2
2012,5,26,Friendly,Germany,Brazil,Denmark,3,1
2012,5,26,Friendly,Norway,Norway,England,0,1
2012,5,26,Friendly,Switzerland,Switzerland,Germany,5,3
2012,5,26,Friendly,Austria,Czech Republic,Israel,2,1
2012,5,26,Friendly,Portugal,Portugal,Macedonia,0,0
2012,5,26,Friendly,United States,Salvador,Moldova,2,0
2012,5,26,Friendly,United States,United States,Scotland,5,1
2012,5,26,Friendly,Austria,Poland,Slovakia,1,0
2012,5,26,Friendly,Austria,Greece,Slovenia,1,1
2012,5,26,Friendly,Switzerland,Serbia,Spain,0,2
2012,5,26,Friendly,Austria,Finland,Turkey,3,2
2012,5,27,Friendly,Turkey,Iran,Albania,0,1
2012,5,27,Friendly,France,France,Iceland,3,2
2012,5,27,Friendly,United States,Mexico,Wales,2,0
2012,5,28,Friendly,Austria,Estonia,Ukraine,0,4
2012,5,29,Friendly,Portugal,Angola,Macedonia,0,0
2012,5,29,Friendly,Switzerland,Lithuania,Russia,0,0
2012,5,29,Friendly,Austria,Bulgaria,Turkey,0,2
2012,5,30,Friendly,Germany,Andorra,Azerbaijan,0,0
2012,5,30,Friendly,Sweden,Sweden,Iceland,3,2
2012,5,30,Friendly,Switzerland,Switzerland,Romania,0,1
2012,5,30,Friendly,Netherlands,Netherlands,Slovakia,2,0
2012,5,30,Friendly,Switzerland,South Korea,Spain,1,4
2012,5,31,Friendly,United States,Mexico,Bosnia & Herzegovina,2,1
2012,5,31,Friendly,Austria,Armenia,Greece,0,1
2012,5,31,Friendly,Germany,Germany,Israel,2,0
2012,5,31,Friendly,France,France,Serbia,2,0
2012,6,1,BtC-24,Estonia,Estonia,Finland,1,2
2012,6,1,Friendly,Czech Republic,Czech Republic,Hungary,1,2
2012,6,1,Friendly,Kazakhstan,Kazakhstan,Kyrgyzstan,5,2
2012,6,1,BtC-24,Estonia,Latvia,Lithuania,5,0
2012,6,1,Friendly,Switzerland,Italy,Russia,0,3
2012,6,1,Friendly,Austria,Austria,Ukraine,3,2
2012,6,2,Friendly,Poland,Poland,Andorra,4,0
2012,6,2,Friendly,Denmark,Denmark,Australia,2,0
2012,6,2,Friendly,England,England,Belgium,1,0
2012,6,2,Friendly,Norway,Norway,Croatia,1,1
2012,6,2,Friendly,Luxembourg,Luxembourg,Malta,0,2
2012,6,2,Friendly,Netherlands,Netherlands,North. Ireland,6,0
2012,6,2,Friendly,Portugal,Portugal,Turkey,1,3
2012,6,3,Friendly,Spain,Spain,China,1,0
2012,6,3,BtC-24,Estonia,Finland,Latvia,1,1
2012,6,3,BtC-24,Estonia,Estonia,Lithuania,1,0
2012,6,4,Friendly,Hungary,Hungary,Ireland,0,0
2012,6,5,Friendly,France,France,Estonia,4,0
2012,6,5,Friendly,Armenia,Armenia,Kazakhstan,3,0
2012,6,5,Friendly,Austria,Austria,Romania,0,0
2012,6,5,Friendly,Sweden,Sweden,Serbia,2,1
2012,6,5,Friendly,Germany,Turkey,Ukraine,2,0
2012,6,7,Friendly,Belarus,Belarus,Lithuania,1,1
